1.0354100421758235e-50,3.497374194352665e-91,0.2478664882025098,1.6752605136570803e-37,7.542006440603281e-07,1.1794385679899424e-78,3.5875067153716013e-158,2.864169791435147e-95,2.763438687865956e-35,8.114188519438867e-13,4.310775823485475e-41,0.0067158895127552316,4.503387598659515e-97,0.7343654616660034,0.011051406417278094
9.724391248590599e-12,7.871330964864553e-107,0.0006151978790843889,0.3443421791893828,3.260869867840404e-187,1.6018480883889985e-71,1.4662383521794456e-109,0.061149408902575315,0.38937449122683765,9.222217653287404e-124,0.15783914445088734,0.04493004036606013,9.984663450389897e-122,2.1797037660904016e-16,0.0017495379754488218
0.5642811237079461,7.860889567883316e-91,1.9442321261765e-68,0.1596322565097927,1.1677052757543125e-125,6.8792140558595e-51,2.532993516983828e-90,2.975906630916792e-65,0.2747182031378598,5.239827542308245e-63,0.0013684166438792447,4.45318784284026e-61,1.5108453795466131e-139,3.4253493938725996e-82,5.228868966801252e-13
7.216657096227282e-182,1.1978722417943977e-156,7.267322707131049e-88,0.006895175767308133,0.31899645857592507,6.52698038044858e-128,0.6741083656567678,1.7999571325283432e-143,7.702640582529155e-125,1.0284689673840035e-62,9.754699625905026e-136,2.1338500795412677e-209,3.744922376534451e-168,1.232227228597551e-61,1.7358801077560416e-257
7.504913324055454e-98,2.0570885678334124e-67,0.37576772241224216,0.07166098103081744,3.0453596720835923e-111,0.05453494365258397,4.089212233144557e-42,0.44179289777691455,2.4142014220031706e-98,7.266812315235033e-103,0.006391434890462498,2.7655660460126106e-69,1.1143346340951866e-79,0.04342403938733531,0.006427980849644151
7.969908772976808e-72,3.0905290523628253e-90,3.459762065781552e-36,0.06999273516186225,4.295309313571528e-147,1.4573807094702392e-60,7.801283696239654e-156,0.7660794202047823,2.4703112890543885e-13,4.093813764278137e-70,0.09043485074301195,2.5510813242511205e-76,7.555264737309937e-147,3.1586269146040625e-96,0.07349299389010085
0.3281670108243195,2.153507972185728e-59,1.2039849846676836e-78,1.0646649295530257e-19,2.4804785599534075e-74,0.021896334784295444,0.0024631242391544715,2.179992183484712e-109,0.5726278925042797,0.05658663713135171,0.01825900051659983,8.384840759815785e-57,8.075951981306209e-36,8.35942400732839e-97,3.325434668713864e-31
0.1408386579831367,2.548505741201964e-145,4.479873604325457e-117,0.035604918244396024,8.502588213794057e-211,1.6153720394920556e-105,7.869937399295403e-169,2.3830900952973184e-125,0.36101916850237853,4.412597970657931e-106,1.8687708111284178e-80,3.156109462925297e-70,0.46253725527008915,7.710761421934047e-75,3.1623052322854694e-93
1.5898102815320079e-71,1.2304674682108595e-135,4.92448788428483e-127,0.5212109331044731,8.629372803131635e-81,2.1257668429685615e-122,8.748858847672916e-83,1.2433868607979666e-115,2.8346901865734795e-36,0.47003278255746395,1.2658987928471655e-70,1.244435250369822e-71,2.262393899172125e-115,0.008756284338060324,2.5881397132571517e-121
9.82090897476712e-87,4.632477843825539e-56,2.082279133435438e-53,0.24224919539280343,6.380910439333187e-113,9.889978079193151e-48,1.0901702988554646e-132,0.017228270728559533,0.3424326284296213,8.572181939874674e-87,1.2039477747539862e-63,0.3980899054490143,8.466736057453742e-44,1.1332127534416354e-81,2.458506892870364e-108
0.05673051462916753,5.084125899025915e-83,0.5037862539614504,6.044420614985969e-94,8.37584372292904e-143,0.4394832314093813,5.934771915583632e-157,1.2909444393583439e-58,3.808794747676038e-28,1.2941616454938487e-100,6.549342151888294e-63,4.1249715359366505e-97,7.915417245727732e-80,7.40754441879216e-66,6.748284568571022e-38
1.8733473498991213e-71,1.8290116785834335e-102,1.5214880172380995e-56,0.02859992675015775,4.704470825685987e-103,1.1621369146356722e-85,3.066201681219285e-71,0.09814051844467107,0.05512045169585801,0.21268263404202653,0.08563584329229325,5.750604508131296e-49,2.1348986895940526e-45,0.5198206257749921,9.048733058392533e-133
2.385996316233036e-76,2.1177472614570936e-81,7.68436387045665e-51,0.016602182122470298,7.041356880290957e-163,0.03632920067137588,3.2983105686295568e-180,0.3123595746501748,0.3821798500576132,1.1706320499855323e-73,0.19565255005036286,1.1568877477312779e-60,0.05687664244800346,2.9975496121068633e-37,1.1897082378236947e-161
5.67214011513856e-55,1.068647899599998e-84,4.457920356468417e-43,2.3708615392099877e-13,1.2697268391722804e-138,0.049311179959249,3.406270664068607e-92,1.6992305146407624e-100,0.06483033284839575,8.59483720230722e-40,0.8842789982243648,2.0770842787548293e-47,6.120904874750511e-105,1.0656721129356715e-47,0.0015794889677560335
1.1077879662205519e-30,0.9111391711079908,0.01215515698844077,0.005944690836347606,2.340296739925609e-226,9.003083589147155e-84,1.4900151293008636e-168,3.1532927311196624e-24,5.812324646167702e-25,1.845492406142023e-64,1.685883821636326e-68,0.07076098106722102,7.900332493001614e-120,1.7107741731213128e-39,4.862806815786329e-173
